Orders,Units,Price/unit,Sales,Date,Status,Product Line,MSRP,City,State,Country
10331,25,100,3079,11/17/2004,Shipped,Classic Cars,61,Philadelphia,PA,USA
10332,31,37.18,1153,11/17/2004,Shipped,Classic Cars,107,Manchester,,UK
10331,21,100,3136,11/17/2004,Shipped,Classic Cars,140,Philadelphia,PA,USA
10332,41,77.24,3167,11/17/2004,Shipped,Vintage Cars,41,Manchester,,UK
10331,41,100,5715,11/17/2004,Shipped,Classic Cars,80,Philadelphia,PA,USA
10331,28,100,4103,11/17/2004,Shipped,Motorcycles,40,Philadelphia,PA,USA
10331,32,100,5027,11/17/2004,Shipped,Motorcycles,102,Philadelphia,PA,USA
10331,20,100,3658,11/17/2004,Shipped,Motorcycles,81,Philadelphia,PA,USA
10333,26,100,3003,11/18/2004,Shipped,Classic Cars,214,San Francisco,CA,USA
10333,33,99.21,3274,11/18/2004,Shipped,Trucks and Buses,136,San Francisco,CA,USA
10333,29,40.25,1167,11/18/2004,Shipped,Trucks and Buses,116,San Francisco,CA,USA
10333,31,90.17,2795,11/18/2004,Shipped,Vintage Cars,101,San Francisco,CA,USA
10333,46,100,11337,11/18/2004,Shipped,Vintage Cars,99,San Francisco,CA,USA
10333,24,79.86,1917,11/18/2004,Shipped,Vintage Cars,50,San Francisco,CA,USA
10333,39,100,4424,11/18/2004,Shipped,Vintage Cars,97,San Francisco,CA,USA
10333,33,73.69,2432,11/18/2004,Shipped,Trucks and Buses,64,San Francisco,CA,USA
10334,26,100,3188,11/19/2004,On Hold,Classic Cars,147,Lule,,Sweden
10334,46,100,5815,11/19/2004,On Hold,Trucks and Buses,122,Lule,,Sweden
10334,34,61.38,2087,11/19/2004,On Hold,Trucks and Buses,60,Lule,,Sweden
10334,20,100,2879,11/19/2004,On Hold,Classic Cars,169,Lule,,Sweden
10334,49,100,6763,11/19/2004,On Hold,Trucks and Buses,121,Lule,,Sweden
10334,42,100,5528,11/19/2004,On Hold,Trucks and Buses,127,Lule,,Sweden
10335,33,37.13,1225,11/19/2004,Shipped,Classic Cars,35,San Rafael,CA,USA
10335,44,100,4746,11/19/2004,Shipped,Trucks and Buses,96,San Rafael,CA,USA
10335,40,60.6,2424,11/19/2004,Shipped,Trucks and Buses,54,San Rafael,CA,USA
10336,33,57.22,1888,11/20/2004,Shipped,Classic Cars,207,Paris,,France
10336,33,100,4059,11/20/2004,Shipped,Classic Cars,151,Paris,,France
10336,49,63.38,3106,11/20/2004,Shipped,Classic Cars,173,Paris,,France
10336,38,100,6373,11/20/2004,Shipped,Trucks and Buses,118,Paris,,France
10336,49,100,7461,11/20/2004,Shipped,Classic Cars,163,Paris,,France
10336,48,100,5778,11/20/2004,Shipped,Vintage Cars,136,Paris,,France
10336,21,100,2230,11/20/2004,Shipped,Trains,100,Paris,,France
10336,45,100,5972,11/20/2004,Shipped,Classic Cars,57,Paris,,France
10336,31,100,4619,11/20/2004,Shipped,Classic Cars,118,Paris,,France
10336,31,84.71,2626,11/20/2004,Shipped,Trains,62,Paris,,France
10336,23,100,3142,11/20/2004,Shipped,Trucks and Buses,115,Paris,,France
10336,46,100,9559,11/20/2004,Shipped,Classic Cars,101,Paris,,France
10337,25,48.05,1201,11/21/2004,Shipped,Classic Cars,136,NYC,NY,USA
10337,36,100,5679,11/21/2004,Shipped,Classic Cars,143,NYC,NY,USA
10337,29,100,4498,11/21/2004,Shipped,Vintage Cars,87,NYC,NY,USA
10337,29,71.97,2087,11/21/2004,Shipped,Ships,122,NYC,NY,USA
10337,21,100,2297,11/21/2004,Shipped,Trains,58,NYC,NY,USA
10337,36,70.3,2531,11/21/2004,Shipped,Ships,86,NYC,NY,USA
10337,31,89.38,2771,11/21/2004,Shipped,Ships,100,NYC,NY,USA
10337,36,71.89,2588,11/21/2004,Shipped,Ships,99,NYC,NY,USA
10337,42,97.16,4081,11/21/2004,Shipped,Ships,54,NYC,NY,USA
10338,41,100,5625,11/22/2004,Shipped,Planes,157,Charleroi,,Belgium
10338,28,82.58,2312,11/22/2004,Shipped,Ships,86,Charleroi,,Belgium
10338,45,100,5526,11/22/2004,Shipped,Vintage Cars,105,Charleroi,,Belgium
10339,40,68.92,2757,11/23/2004,Shipped,Motorcycles,118,Minato-ku,Tokyo,Japan
10339,39,76.67,2990,11/23/2004,Shipped,Motorcycles,193,Minato-ku,Tokyo,Japan
10339,27,100,2811,11/23/2004,Shipped,Planes,84,Minato-ku,Tokyo,Japan
10339,30,62.16,1865,11/23/2004,Shipped,Motorcycles,60,Minato-ku,Tokyo,Japan
10339,27,84.39,2279,11/23/2004,Shipped,Motorcycles,112,Minato-ku,Tokyo,Japan
10339,21,50.65,1064,11/23/2004,Shipped,Planes,109,Minato-ku,Tokyo,Japan
10339,55,100,6214,11/23/2004,Shipped,Planes,68,Minato-ku,Tokyo,Japan
10339,55,100,10758,11/23/2004,Shipped,Vintage Cars,88,Minato-ku,Tokyo,Japan
10339,29,99.69,2891,11/23/2004,Shipped,Vintage Cars,65,Minato-ku,Tokyo,Japan
10339,42,59.36,2493,11/23/2004,Shipped,Vintage Cars,83,Minato-ku,Tokyo,Japan
10339,45,96.92,4361,11/23/2004,Shipped,Planes,68,Minato-ku,Tokyo,Japan
10339,22,100,2816,11/23/2004,Shipped,Ships,66,Minato-ku,Tokyo,Japan
10339,55,71.25,3919,11/23/2004,Shipped,Ships,90,Minato-ku,Tokyo,Japan
10339,50,74.35,3718,11/23/2004,Shipped,Ships,72,Minato-ku,Tokyo,Japan
10339,50,57.86,2893,11/23/2004,Shipped,Planes,74,Minato-ku,Tokyo,Japan
10339,27,76.31,2060,11/23/2004,Shipped,Planes,49,Minato-ku,Tokyo,Japan
10341,41,100,7738,11/24/2004,Shipped,Motorcycles,95,Salzburg,,Austria
10341,45,79.65,3584,11/24/2004,Shipped,Classic Cars,194,Salzburg,,Austria
10341,55,100,8119,11/24/2004,Shipped,Motorcycles,150,Salzburg,,Austria
10341,44,95.93,4221,11/24/2004,Shipped,Classic Cars,117,Salzburg,,Austria
10341,36,93.56,3368,11/24/2004,Shipped,Classic Cars,79,Salzburg,,Austria
10341,55,75.2,4136,11/24/2004,Shipped,Classic Cars,115,Salzburg,,Austria
10342,40,100,6454,11/24/2004,Shipped,Classic Cars,141,Melbourne,Victoria,Australia
10343,36,100,5849,11/24/2004,Shipped,Classic Cars,124,Reims,,France
10342,55,65.45,3600,11/24/2004,Shipped,Classic Cars,77,Melbourne,Victoria,Australia
10342,22,100,3161,11/24/2004,Shipped,Classic Cars,142,Melbourne,Victoria,Australia
10343,25,52.32,1308,11/24/2004,Shipped,Classic Cars,132,Reims,,France
10342,30,100,5030,11/24/2004,Shipped,Classic Cars,169,Melbourne,Victoria,Australia
10342,25,66.74,1669,11/24/2004,Shipped,Classic Cars,80,Melbourne,Victoria,Australia
10342,55,100,6548,11/24/2004,Shipped,Classic Cars,146,Melbourne,Victoria,Australia
10343,44,84.88,3735,11/24/2004,Shipped,Classic Cars,141,Reims,,France
10342,26,55.95,1455,11/24/2004,Shipped,Motorcycles,62,Melbourne,Victoria,Australia
10342,38,100,6276,11/24/2004,Shipped,Classic Cars,148,Melbourne,Victoria,Australia
10343,27,36.21,978,11/24/2004,Shipped,Classic Cars,50,Reims,,France
10340,55,79.98,4399,11/24/2004,Shipped,Motorcycles,76,Barcelona,,Spain
10341,32,100,3307,11/24/2004,Shipped,Motorcycles,69,Salzburg,,Austria
10342,39,40.4,1576,11/24/2004,Shipped,Classic Cars,37,Melbourne,Victoria,Australia
10342,48,62.45,2998,11/24/2004,Shipped,Classic Cars,61,Melbourne,Victoria,Australia
10342,42,100,5014,11/24/2004,Shipped,Classic Cars,140,Melbourne,Victoria,Australia
10340,40,84.77,3391,11/24/2004,Shipped,Planes,72,Barcelona,,Spain
10343,30,100,3099,11/24/2004,Shipped,Classic Cars,80,Reims,,France
10340,55,100,6483,11/24/2004,Shipped,Motorcycles,99,Barcelona,,Spain
10343,29,100,3713,11/24/2004,Shipped,Motorcycles,40,Reims,,France
10340,39,59.16,2307,11/24/2004,Shipped,Vintage Cars,68,Barcelona,,Spain
10341,31,71.02,2202,11/24/2004,Shipped,Motorcycles,102,Salzburg,,Austria
10340,40,50.62,2025,11/24/2004,Shipped,Vintage Cars,43,Barcelona,,Spain
10341,38,100,4682,11/24/2004,Shipped,Motorcycles,81,Salzburg,,Austria
10340,30,88.6,2658,11/24/2004,Shipped,Planes,91,Barcelona,,Spain
10340,55,87.75,4826,11/24/2004,Shipped,Planes,99,Barcelona,,Spain
10340,29,100,4095,11/24/2004,Shipped,Planes,118,Barcelona,,Spain
10341,34,100,3644,11/24/2004,Shipped,Planes,80,Salzburg,,Austria
10344,45,100,7650,11/25/2004,Shipped,Vintage Cars,170,Marseille,,France
10344,40,56.91,2276,11/25/2004,Shipped,Vintage Cars,60,Marseille,,France
10344,30,100,3928,11/25/2004,Shipped,Vintage Cars,127,Marseille,,France
10344,21,100,2203,11/25/2004,Shipped,Vintage Cars,92,Marseille,,France
10344,26,63.43,1649,11/25/2004,Shipped,Classic Cars,71,Marseille,,France
10344,29,59.53,1726,11/25/2004,Shipped,Classic Cars,73,Marseille,,France
10344,20,35.18,704,11/25/2004,Shipped,Vintage Cars,33,Marseille,,France
10345,43,53.76,2312,11/25/2004,Shipped,Vintage Cars,44,Nantes,,France
10347,30,100,3945,11/29/2004,Shipped,Classic Cars,214,Melbourne,Victoria,Australia
10347,27,100,4428,11/29/2004,Shipped,Classic Cars,147,Melbourne,Victoria,Australia
10347,29,100,3586,11/29/2004,Shipped,Trucks and Buses,136,Melbourne,Victoria,Australia
10347,42,49.6,2083,11/29/2004,Shipped,Trucks and Buses,116,Melbourne,Victoria,Australia
10346,42,36.11,1517,11/29/2004,Shipped,Vintage Cars,102,Las Vegas,NV,USA
10347,21,58.95,1238,11/29/2004,Shipped,Vintage Cars,53,Melbourne,Victoria,Australia
10347,50,100,6835,11/29/2004,Shipped,Trucks and Buses,60,Melbourne,Victoria,Australia
10347,21,100,4815,11/29/2004,Shipped,Vintage Cars,168,Melbourne,Victoria,Australia
10347,48,100,4814,11/29/2004,Shipped,Vintage Cars,101,Melbourne,Victoria,Australia
10347,34,64.96,2209,11/29/2004,Shipped,Vintage Cars,62,Melbourne,Victoria,Australia
10347,45,100,4948,11/29/2004,Shipped,Vintage Cars,104,Melbourne,Victoria,Australia
10347,26,100,2657,11/29/2004,Shipped,Vintage Cars,99,Melbourne,Victoria,Australia
10347,45,100,5885,11/29/2004,Shipped,Trucks and Buses,121,Melbourne,Victoria,Australia
10346,25,100,2877,11/29/2004,Shipped,Classic Cars,90,Las Vegas,NV,USA
10346,24,87.24,2094,11/29/2004,Shipped,Classic Cars,117,Las Vegas,NV,USA
10346,24,100,3326,11/29/2004,Shipped,Classic Cars,85,Las Vegas,NV,USA
10346,26,95.88,2493,11/29/2004,Shipped,Classic Cars,107,Las Vegas,NV,USA
10346,22,97.44,2144,11/29/2004,Shipped,Vintage Cars,41,Las Vegas,NV,USA
10349,26,100,4409,12/1/2004,Shipped,Classic Cars,173,NYC,NY,USA
10349,48,100,5233,12/1/2004,Shipped,Trucks and Buses,118,NYC,NY,USA
10349,38,100,6720,12/1/2004,Shipped,Classic Cars,163,NYC,NY,USA
10349,38,100,5223,12/1/2004,Shipped,Trucks and Buses,122,NYC,NY,USA
10349,48,100,7397,12/1/2004,Shipped,Classic Cars,169,NYC,NY,USA
10349,34,100,4395,12/1/2004,Shipped,Classic Cars,143,NYC,NY,USA
10349,48,47.4,2275,12/1/2004,Shipped,Classic Cars,57,NYC,NY,USA
10349,36,37.13,1337,12/1/2004,Shipped,Classic Cars,35,NYC,NY,USA
10349,23,100,3183,12/1/2004,Shipped,Classic Cars,118,NYC,NY,USA
10349,33,46.53,1535,12/1/2004,Shipped,Trucks and Buses,54,NYC,NY,USA
10350,26,75.47,1962,12/2/2004,Shipped,Classic Cars,136,Madrid,,Spain
10350,43,64.97,2794,12/2/2004,Shipped,Ships,86,Madrid,,Spain
10350,44,100,5191,12/2/2004,Shipped,Vintage Cars,136,Madrid,,Spain
10350,41,93.04,3815,12/2/2004,Shipped,Trains,100,Madrid,,Spain
10350,30,100,3023,12/2/2004,Shipped,Vintage Cars,87,Madrid,,Spain
10350,34,50.33,1711,12/2/2004,Shipped,Ships,122,Madrid,,Spain
10350,30,100,3021,12/2/2004,Shipped,Vintage Cars,88,Madrid,,Spain
10350,25,60.34,1509,12/2/2004,Shipped,Vintage Cars,83,Madrid,,Spain
10350,27,100,4406,12/2/2004,Shipped,Trains,62,Madrid,,Spain
10350,31,71.4,2213,12/2/2004,Shipped,Trucks and Buses,115,Madrid,,Spain
10350,44,100,6491,12/2/2004,Shipped,Trains,58,Madrid,,Spain
10350,46,76.67,3527,12/2/2004,Shipped,Ships,66,Madrid,,Spain
10350,28,100,2924,12/2/2004,Shipped,Ships,86,Madrid,,Spain
10350,29,75.35,2185,12/2/2004,Shipped,Ships,72,Madrid,,Spain
10350,31,77.34,2398,12/2/2004,Shipped,Ships,100,Madrid,,Spain
10350,25,100,2855,12/2/2004,Shipped,Ships,99,Madrid,,Spain
10350,20,100,2244,12/2/2004,Shipped,Ships,54,Madrid,,Spain
10351,39,99.52,3881,12/3/2004,Shipped,Planes,157,London,,UK
10351,20,100,3375,12/3/2004,Shipped,Vintage Cars,105,London,,UK
10351,25,74.68,1867,12/3/2004,Shipped,Planes,68,London,,UK
10351,38,68.38,2598,12/3/2004,Shipped,Vintage Cars,65,London,,UK
10351,34,59.37,2019,12/3/2004,Shipped,Planes,68,London,,UK
10352,23,100,2353,12/3/2004,Shipped,Ships,90,Brickhaven,MA,USA
10352,49,100,4935,12/3/2004,Shipped,Planes,99,Brickhaven,MA,USA
10352,22,75.51,1661,12/3/2004,Shipped,Planes,74,Brickhaven,MA,USA
10352,49,52.64,2579,12/3/2004,Shipped,Planes,49,Brickhaven,MA,USA
10353,27,100,3516,12/4/2004,Shipped,Planes,84,Glendale,CT,USA
10353,28,71.73,2008,12/4/2004,Shipped,Planes,109,Glendale,CT,USA
10353,35,89.9,3147,12/4/2004,Shipped,Planes,72,Glendale,CT,USA
10353,46,81.17,3734,12/4/2004,Shipped,Motorcycles,99,Glendale,CT,USA
10353,40,44.51,1780,12/4/2004,Shipped,Vintage Cars,68,Glendale,CT,USA
10353,40,82.21,3288,12/4/2004,Shipped,Vintage Cars,43,Glendale,CT,USA
10353,39,100,5044,12/4/2004,Shipped,Planes,91,Glendale,CT,USA
10353,48,68.8,3302,12/4/2004,Shipped,Planes,118,Glendale,CT,USA
10353,43,81.95,3524,12/4/2004,Shipped,Planes,80,Glendale,CT,USA
10355,23,100,3178,12/7/2004,Shipped,Classic Cars,146,Madrid,,Spain
10355,31,53.47,1658,12/7/2004,Shipped,Motorcycles,62,Madrid,,Spain
10355,25,100,4204,12/7/2004,Shipped,Classic Cars,148,Madrid,,Spain
10355,41,70.65,2897,12/7/2004,Shipped,Motorcycles,69,Madrid,,Spain
10355,36,38.52,1387,12/7/2004,Shipped,Classic Cars,37,Madrid,,Spain
10355,44,62.45,2748,12/7/2004,Shipped,Classic Cars,61,Madrid,,Spain
10355,32,100,5303,12/7/2004,Shipped,Classic Cars,140,Madrid,,Spain
10355,28,95.39,2671,12/7/2004,Shipped,Classic Cars,80,Madrid,,Spain
10355,38,39.83,1514,12/7/2004,Shipped,Motorcycles,40,Madrid,,Spain
10355,40,100,4327,12/7/2004,Shipped,Motorcycles,102,Madrid,,Spain
10356,43,97.6,4197,12/9/2004,Shipped,Classic Cars,141,Paris,,France
10356,50,50.18,2509,12/9/2004,Shipped,Vintage Cars,102,Paris,,France
10356,22,72.41,1593,12/9/2004,Shipped,Vintage Cars,53,Paris,,France
10356,27,64.69,1747,12/9/2004,Shipped,Classic Cars,142,Paris,,France
10356,29,100,3630,12/9/2004,Shipped,Vintage Cars,127,Paris,,France
10356,30,100,4462,12/9/2004,Shipped,Vintage Cars,168,Paris,,France
10356,48,100,9720,12/9/2004,Shipped,Vintage Cars,33,Paris,,France
10356,26,31.86,828,12/9/2004,Shipped,Vintage Cars,44,Paris,,France
10356,26,100,3938,12/9/2004,Shipped,Motorcycles,81,Paris,,France
10357,32,100,5692,12/10/2004,Shipped,Classic Cars,214,San Rafael,CA,USA
10357,43,100,5781,12/10/2004,Shipped,Classic Cars,147,San Rafael,CA,USA
10357,49,100,5960,12/10/2004,Shipped,Trucks and Buses,136,San Rafael,CA,USA
10358,49,55.34,2712,12/10/2004,Shipped,Classic Cars,151,Madrid,,Spain
10358,42,64.16,2695,12/10/2004,Shipped,Trucks and Buses,118,Madrid,,Spain
10357,39,98,3822,12/10/2004,Shipped,Trucks and Buses,116,San Rafael,CA,USA
10358,20,100,2428,12/10/2004,Shipped,Classic Cars,163,Madrid,,Spain
10358,20,36.42,728,12/10/2004,Shipped,Trucks and Buses,122,Madrid,,Spain
10357,41,61.99,2542,12/10/2004,Shipped,Trucks and Buses,60,San Rafael,CA,USA
10357,41,87.13,3572,12/10/2004,Shipped,Vintage Cars,101,San Rafael,CA,USA
10357,49,70.58,3458,12/10/2004,Shipped,Vintage Cars,62,San Rafael,CA,USA
10357,44,100,5161,12/10/2004,Shipped,Vintage Cars,104,San Rafael,CA,USA
10358,32,93.49,2992,12/10/2004,Shipped,Classic Cars,169,Madrid,,Spain
10357,25,100,2604,12/10/2004,Shipped,Vintage Cars,99,San Rafael,CA,USA
10358,25,100,2528,12/10/2004,Shipped,Classic Cars,143,Madrid,,Spain
10357,28,100,3560,12/10/2004,Shipped,Trucks and Buses,121,San Rafael,CA,USA
10358,30,100,5303,12/10/2004,Shipped,Vintage Cars,50,Madrid,,Spain
10358,44,60.76,2673,12/10/2004,Shipped,Classic Cars,57,Madrid,,Spain
10358,41,100,5685,12/10/2004,Shipped,Trucks and Buses,127,Madrid,,Spain
10358,36,82.94,2986,12/10/2004,Shipped,Classic Cars,35,Madrid,,Spain
10358,41,100,6847,12/10/2004,Shipped,Vintage Cars,97,Madrid,,Spain
10358,41,100,4428,12/10/2004,Shipped,Trucks and Buses,96,Madrid,,Spain
10358,36,100,5670,12/10/2004,Shipped,Trucks and Buses,64,Madrid,,Spain
10358,27,100,3761,12/10/2004,Shipped,Classic Cars,101,Madrid,,Spain
10359,48,54.68,2625,12/15/2004,Shipped,Classic Cars,136,Reims,,France
10359,42,100,4764,12/15/2004,Shipped,Classic Cars,207,Reims,,France
10359,49,62.09,3042,12/15/2004,Shipped,Classic Cars,173,Reims,,France
10359,22,100,2603,12/15/2004,Shipped,Classic Cars,118,Reims,,France
10359,36,100,6359,12/15/2004,Shipped,Trucks and Buses,54,Reims,,France
10359,22,100,4301,12/15/2004,Shipped,Trains,62,Reims,,France
10359,46,100,4897,12/15/2004,Shipped,Trucks and Buses,115,Reims,,France
10359,25,64.93,1623,12/15/2004,Shipped,Trains,58,Reims,,France
10361,20,72.55,1451,12/17/2004,Shipped,Motorcycles,95,Chatswood,NSW,Australia
10361,26,51.15,1330,12/17/2004,Shipped,Motorcycles,118,Chatswood,NSW,Australia
10361,34,100,3872,12/17/2004,Shipped,Vintage Cars,65,Chatswood,NSW,Australia
10361,26,100,3711,12/17/2004,Shipped,Planes,68,Chatswood,NSW,Australia
10361,25,62.46,1562,12/17/2004,Shipped,Planes,72,Chatswood,NSW,Australia
10361,49,72.33,3544,12/17/2004,Shipped,Vintage Cars,68,Chatswood,NSW,Australia
10361,33,82.59,2725,12/17/2004,Shipped,Vintage Cars,43,Chatswood,NSW,Australia
10361,20,60.54,1211,12/17/2004,Shipped,Planes,91,Chatswood,NSW,Australia
10361,24,45.39,1089,12/17/2004,Shipped,Ships,90,Chatswood,NSW,Australia
10361,26,100,2755,12/17/2004,Shipped,Planes,99,Chatswood,NSW,Australia
10361,44,72.42,3186,12/17/2004,Shipped,Planes,118,Chatswood,NSW,Australia
10361,44,100,5002,12/17/2004,Shipped,Planes,80,Chatswood,NSW,Australia
10361,35,100,4277,12/17/2004,Shipped,Planes,74,Chatswood,NSW,Australia
10361,23,95.2,2190,12/17/2004,Shipped,Planes,49,Chatswood,NSW,Australia
10362,22,100,3664,1/5/2005,Shipped,Motorcycles,193,Burlingame,CA,USA
10362,22,100,3877,1/5/2005,Shipped,Motorcycles,150,Burlingame,CA,USA
10362,23,49.67,1142,1/5/2005,Shipped,Motorcycles,60,Burlingame,CA,USA
10362,50,96.92,4846,1/5/2005,Shipped,Motorcycles,112,Burlingame,CA,USA
10363,33,85.39,2818,1/6/2005,Shipped,Classic Cars,194,Espoo,,Finland
10363,34,96.73,3289,1/6/2005,Shipped,Classic Cars,117,Espoo,,Finland
10363,34,81.62,2775,1/6/2005,Shipped,Classic Cars,79,Espoo,,Finland
10363,46,88.45,4069,1/6/2005,Shipped,Classic Cars,115,Espoo,,Finland
10363,22,100,3687,1/6/2005,Shipped,Classic Cars,77,Espoo,,Finland
10363,46,60.3,2774,1/6/2005,Shipped,Classic Cars,80,Espoo,,Finland
10363,24,100,4143,1/6/2005,Shipped,Classic Cars,146,Espoo,,Finland
10363,32,89.12,2852,1/6/2005,Shipped,Motorcycles,62,Espoo,,Finland
10363,28,58.18,1629,1/6/2005,Shipped,Classic Cars,148,Espoo,,Finland
10363,21,100,3596,1/6/2005,Shipped,Motorcycles,76,Espoo,,Finland
10363,43,61.23,2633,1/6/2005,Shipped,Motorcycles,69,Espoo,,Finland
10363,21,100,2448,1/6/2005,Shipped,Classic Cars,61,Espoo,,Finland
10363,31,94.58,2932,1/6/2005,Shipped,Classic Cars,140,Espoo,,Finland
10363,43,100,5154,1/6/2005,Shipped,Classic Cars,80,Espoo,,Finland
10363,50,100,6577,1/6/2005,Shipped,Motorcycles,99,Espoo,,Finland
10364,48,48.28,2317,1/6/2005,Shipped,Motorcycles,40,Marseille,,France
10365,30,87.06,2612,1/7/2005,Shipped,Classic Cars,141,New Bedford,MA,USA
10365,22,100,3425,1/7/2005,Shipped,Motorcycles,102,New Bedford,MA,USA
10365,44,100,4984,1/7/2005,Shipped,Motorcycles,81,New Bedford,MA,USA
10366,34,100,4208,1/10/2005,Shipped,Classic Cars,142,Charleroi,,Belgium
10366,49,100,6145,1/10/2005,Shipped,Classic Cars,132,Charleroi,,Belgium
10366,34,100,6276,1/10/2005,Shipped,Classic Cars,169,Charleroi,,Belgium
10367,49,56.3,2759,1/12/2005,Resolved,Classic Cars,124,Pasadena,CA,USA
10367,37,100,4704,1/12/2005,Resolved,Vintage Cars,170,Pasadena,CA,USA
10367,45,100,8885,1/12/2005,Resolved,Vintage Cars,60,Pasadena,CA,USA
10367,27,100,4196,1/12/2005,Resolved,Vintage Cars,127,Pasadena,CA,USA
10367,32,94.79,3033,1/12/2005,Resolved,Vintage Cars,168,Pasadena,CA,USA
10367,46,100,4808,1/12/2005,Resolved,Classic Cars,141,Pasadena,CA,USA
10367,43,62.72,2697,1/12/2005,Resolved,Vintage Cars,92,Pasadena,CA,USA
10367,44,85.25,3751,1/12/2005,Resolved,Classic Cars,71,Pasadena,CA,USA
10367,21,60.37,1268,1/12/2005,Resolved,Classic Cars,73,Pasadena,CA,USA
10367,38,38.5,1463,1/12/2005,Resolved,Classic Cars,50,Pasadena,CA,USA
10367,23,36.29,835,1/12/2005,Resolved,Vintage Cars,33,Pasadena,CA,USA
10367,28,30.59,857,1/12/2005,Resolved,Vintage Cars,44,Pasadena,CA,USA
10367,36,100,5018,1/12/2005,Resolved,Classic Cars,37,Pasadena,CA,USA
10368,40,100,4107,1/19/2005,Shipped,Classic Cars,90,San Rafael,CA,USA
10368,31,100,4223,1/19/2005,Shipped,Classic Cars,117,San Rafael,CA,USA
10368,46,79.62,3663,1/19/2005,Shipped,Classic Cars,85,San Rafael,CA,USA
10368,20,99.58,1992,1/19/2005,Shipped,Classic Cars,107,San Rafael,CA,USA
10368,46,37.34,1718,1/19/2005,Shipped,Vintage Cars,41,San Rafael,CA,USA
10369,41,100,4515,1/20/2005,Shipped,Classic Cars,214,Brickhaven,MA,USA
10370,35,65.63,2297,1/20/2005,Shipped,Classic Cars,147,North Sydney,NSW,Australia
10370,49,100,8470,1/20/2005,Shipped,Trucks and Buses,136,North Sydney,NSW,Australia
10370,27,100,3911,1/20/2005,Shipped,Trucks and Buses,116,North Sydney,NSW,Australia
10369,44,100,9240,1/20/2005,Shipped,Vintage Cars,102,Brickhaven,MA,USA
10369,32,98.63,3156,1/20/2005,Shipped,Vintage Cars,53,Brickhaven,MA,USA
10370,22,100,3949,1/20/2005,Shipped,Trucks and Buses,122,North Sydney,NSW,Australia
10370,22,96.86,2131,1/20/2005,Shipped,Trucks and Buses,60,North Sydney,NSW,Australia
10369,42,100,4581,1/20/2005,Shipped,Vintage Cars,101,Brickhaven,MA,USA
10369,28,44.21,1238,1/20/2005,Shipped,Vintage Cars,62,Brickhaven,MA,USA
10369,21,94.22,1979,1/20/2005,Shipped,Vintage Cars,104,Brickhaven,MA,USA
10370,27,56.85,1535,1/20/2005,Shipped,Classic Cars,169,North Sydney,NSW,Australia
10369,45,73.08,3289,1/20/2005,Shipped,Vintage Cars,99,Brickhaven,MA,USA
10370,29,57.53,1668,1/20/2005,Shipped,Trucks and Buses,121,North Sydney,NSW,Australia
10370,20,100,2730,1/20/2005,Shipped,Vintage Cars,50,North Sydney,NSW,Australia
10369,40,86.92,3477,1/20/2005,Shipped,Vintage Cars,97,Brickhaven,MA,USA
10370,25,100,3160,1/20/2005,Shipped,Trucks and Buses,64,North Sydney,NSW,Australia
10371,32,100,3561,1/23/2005,Shipped,Classic Cars,207,San Rafael,CA,USA
10371,49,35.71,1750,1/23/2005,Shipped,Trucks and Buses,118,San Rafael,CA,USA
10371,25,100,2602,1/23/2005,Shipped,Classic Cars,163,San Rafael,CA,USA
10371,25,97.27,2432,1/23/2005,Shipped,Classic Cars,57,San Rafael,CA,USA
10371,20,100,3449,1/23/2005,Shipped,Trucks and Buses,127,San Rafael,CA,USA
10371,45,100,5546,1/23/2005,Shipped,Classic Cars,35,San Rafael,CA,USA
10371,28,50.32,1409,1/23/2005,Shipped,Classic Cars,118,San Rafael,CA,USA
10371,26,100,4044,1/23/2005,Shipped,Trucks and Buses,96,San Rafael,CA,USA
10371,20,66.47,1329,1/23/2005,Shipped,Trucks and Buses,54,San Rafael,CA,USA
10371,30,99.55,2987,1/23/2005,Shipped,Trains,62,San Rafael,CA,USA
10371,48,56.55,2714,1/23/2005,Shipped,Trucks and Buses,115,San Rafael,CA,USA
10371,34,100,4301,1/23/2005,Shipped,Classic Cars,101,San Rafael,CA,USA
10372,40,100,5862,1/26/2005,Shipped,Classic Cars,151,Minato-ku,Tokyo,Japan
10372,34,100,5942,1/26/2005,Shipped,Classic Cars,173,Minato-ku,Tokyo,Japan
10372,28,100,3863,1/26/2005,Shipped,Vintage Cars,136,Minato-ku,Tokyo,Japan
10372,25,84.71,2118,1/26/2005,Shipped,Trains,100,Minato-ku,Tokyo,Japan
10372,48,100,7032,1/26/2005,Shipped,Classic Cars,143,Minato-ku,Tokyo,Japan
10372,41,86.89,3562,1/26/2005,Shipped,Vintage Cars,87,Minato-ku,Tokyo,Japan
10372,37,100,3911,1/26/2005,Shipped,Ships,122,Minato-ku,Tokyo,Japan
10372,24,58.58,1406,1/26/2005,Shipped,Trains,58,Minato-ku,Tokyo,Japan
10372,44,100,4497,1/26/2005,Shipped,Ships,86,Minato-ku,Tokyo,Japan
10373,39,100,4046,1/31/2005,Shipped,Classic Cars,136,Oulu,,Finland
10373,28,57.55,1611,1/31/2005,Shipped,Planes,157,Oulu,,Finland
10373,22,86.74,1908,1/31/2005,Shipped,Ships,86,Oulu,,Finland
10373,50,60.49,3025,1/31/2005,Shipped,Vintage Cars,105,Oulu,,Finland
